"Country_Name";"Country_Code";"Indicator_Code";"Indicator_Name";"Debt"
"India";"IND";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";33.383718463
"India";"IND";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";0.0
"India";"IND";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";1113.4377
"India";"IND";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";0.0
"India";"IND";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"India";"IND";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"India";"IND";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";138455467880.0
"India";"IND";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";0.0
"India";"IND";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";0.0
"India";"IND";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";412.4025
"India";"IND";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";11986120000.0
"India";"IND";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";0.0
"India";"IND";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";434812896057.9
"India";"IND";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";1850.529979111
"India";"IND";"FI.RES.TOTL.MO";"Total reserves in months of imports";227.264912004
"Indonesia";"IDN";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";353.1217
"Indonesia";"IDN";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";-35.3277
"Indonesia";"IDN";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";251.2879
"Indonesia";"IDN";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";924.3615
"Indonesia";"IDN";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";470.1324
"Indonesia";"IDN";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-64774058509.1
"Indonesia";"IDN";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";230000000.0
"Indonesia";"IDN";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";479670000.0
"Indonesia";"IDN";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-190950176.8
"Indonesia";"IDN";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";415882176.8
"Indonesia";"IDN";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";7304662000.0
"Indonesia";"IDN";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";2440.86455199
"Indonesia";"IDN";"NY.GNP.MKTP.CD";"GNI (current US$)";10527300786212.0
"Indonesia";"IDN";"DT.DIS.IDAG.CD";"IDA grants (current US$)";0.0
"Indonesia";"IDN";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";0.0
"Indonesia";"IDN";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";108.302245825
"Indonesia";"IDN";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";1647509944.1
"Indonesia";"IDN";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";533.6149
"Indonesia";"IDN";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";0.0
"Indonesia";"IDN";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Indonesia";"IDN";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Indonesia";"IDN";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";203785271439.0
"Indonesia";"IDN";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";5068000.0
"Indonesia";"IDN";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";13287960922.9
"Indonesia";"IDN";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";658.7648
"Indonesia";"IDN";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";15171790000.0
"Indonesia";"IDN";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";25110034947.0
"Indonesia";"IDN";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";237444840654.4
"Indonesia";"IDN";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";897.751144248
"Indonesia";"IDN";"FI.RES.TOTL.MO";"Total reserves in months of imports";143.699603898
"Iran";" Is";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";81.6372
"Iran";" Is";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";-71.5911
"Iran";" Is";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";172.9076
"Iran";" Is";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";368.1719
"Iran";" Is";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";0.0839
"Iran";" Is";"BN.CAB.XOKA.CD";"Current account balance (current US$)";281902400000.0
"Iran";" Is";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Iran";" Is";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";0.0
"Iran";" Is";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-50229698.9
"Iran";" Is";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";0.0
"Iran";" Is";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";18554000000.0
"Iran";" Is";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";274.033947471
"Iran";" Is";"NY.GNP.MKTP.CD";"GNI (current US$)";8067807367749.0
"Iran";" Is";"DT.DIS.IDAG.CD";"IDA grants (current US$)";0.0
"Iran";" Is";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";0.0
"Iran";" Is";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";15.078266203
"Iran";" Is";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";0.0
"Iran";" Is";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";169.9784
"Iran";" Is";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";-453428227.1
"Iran";" Is";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Iran";" Is";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Iran";" Is";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";0.0
"Iran";" Is";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";50229698.9
"Iran";" Is";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";0.0
"Iran";" Is";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";1599.9524
"Iran";" Is";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";2762420000.0
"Iran";" Is";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";18554000000.0
"Iran";" Is";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";4520937463.7
"Iran";" Is";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";330.71283576
"Iran";" Is";"FI.RES.TOTL.MO";"Total reserves in months of imports";42.472800355
"Iraq";"IRQ";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";4.5296
"Iraq";"IRQ";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";33.671
"Iraq";"IRQ";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";1.0269
"Iraq";"IRQ";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";19.2
"Iraq";"IRQ";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";11.388
"Iraq";"IRQ";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-2761814222.0
"Iraq";"IRQ";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Iraq";"IRQ";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";0.0
"Iraq";"IRQ";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-1140000.0
"Iraq";"IRQ";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";1140000.0
"Iraq";"IRQ";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";0.0
"Iraq";"IRQ";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";11.57386906
"Iraq";"IRQ";"NY.GNP.MKTP.CD";"GNI (current US$)";165258000000.0
"Iraq";"IRQ";"DT.DIS.IDAG.CD";"IDA grants (current US$)";0.0
"Iraq";"IRQ";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";0.0
"Iraq";"IRQ";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";0.322192539
"Iraq";"IRQ";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";0.0
"Iraq";"IRQ";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";9.5473
"Iraq";"IRQ";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";0.0
"Iraq";"IRQ";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Iraq";"IRQ";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Iraq";"IRQ";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";1269000000.0
"Iraq";"IRQ";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";0.0
"Iraq";"IRQ";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";0.0
"Iraq";"IRQ";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";3.8255
"Iraq";"IRQ";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";0.0
"Iraq";"IRQ";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";0.0
"Iraq";"IRQ";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";1103296745.0
"Iraq";"IRQ";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";266.2812427
"Iraq";"IRQ";"FI.RES.TOTL.MO";"Total reserves in months of imports";10.18932029
"Jamaica";"JAM";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";280.3016
"Jamaica";"JAM";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";-296.5359
"Jamaica";"JAM";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";289.1223
"Jamaica";"JAM";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";749.8044
"Jamaica";"JAM";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";140.1446
"Jamaica";"JAM";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-21685827587.67
"Jamaica";"JAM";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Jamaica";"JAM";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";607080000.0
"Jamaica";"JAM";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-930879967.5
"Jamaica";"JAM";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";124797000.0
"Jamaica";"JAM";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";354254000.0
"Jamaica";"JAM";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";4102.63520427
"Jamaica";"JAM";"NY.GNP.MKTP.CD";"GNI (current US$)";295627566525.0
"Jamaica";"JAM";"DT.DIS.IDAG.CD";"IDA grants (current US$)";0.0
"Jamaica";"JAM";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";137338088.9
"Jamaica";"JAM";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";245.384080069
"Jamaica";"JAM";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";212100575.3
"Jamaica";"JAM";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";831.6153
"Jamaica";"JAM";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";10537713.4
"Jamaica";"JAM";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Jamaica";"JAM";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Jamaica";"JAM";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";6788463886.3
"Jamaica";"JAM";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";806082967.5
"Jamaica";"JAM";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";571448434.8
"Jamaica";"JAM";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";388.1033
"Jamaica";"JAM";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";1083010000.0
"Jamaica";"JAM";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";1367852952.6
"Jamaica";"JAM";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";11022891003.0
"Jamaica";"JAM";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";609.093146584
"Jamaica";"JAM";"FI.RES.TOTL.MO";"Total reserves in months of imports";79.795586066
"Jordan";"JOR";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";253.3228
"Jordan";"JOR";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";339.7651
"Jordan";"JOR";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";212.7589
"Jordan";"JOR";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";870.6298
"Jordan";"JOR";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";712.0541
"Jordan";"JOR";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-31166612995.654
"Jordan";"JOR";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";119234000.0
"Jordan";"JOR";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";796120000.0
"Jordan";"JOR";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-1866534378.4
"Jordan";"JOR";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";895197417.1
"Jordan";"JOR";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";354132685.3
"Jordan";"JOR";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";3938.90439757
"Jordan";"JOR";"NY.GNP.MKTP.CD";"GNI (current US$)";458297428828.6
"Jordan";"JOR";"DT.DIS.IDAG.CD";"IDA grants (current US$)";0.0
"Jordan";"JOR";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";4176584.3
"Jordan";"JOR";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";155.443140311
"Jordan";"JOR";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";1859658789.8
"Jordan";"JOR";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";565.0878
"Jordan";"JOR";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";-13789223.4
"Jordan";"JOR";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Jordan";"JOR";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Jordan";"JOR";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";5891087360.79
"Jordan";"JOR";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";1090570961.3
"Jordan";"JOR";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";4351742423.6
"Jordan";"JOR";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";1096.737
"Jordan";"JOR";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";3229590000.0
"Jordan";"JOR";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";6528195040.4
"Jordan";"JOR";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";21813922327.8
"Jordan";"JOR";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";2433.738613029
"Jordan";"JOR";"FI.RES.TOTL.MO";"Total reserves in months of imports";208.696724299
"Kazakhstan";"KAZ";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";155.7649
"Kazakhstan";"KAZ";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";75.8919
"Kazakhstan";"KAZ";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";112.6978
"Kazakhstan";"KAZ";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";380.604
"Kazakhstan";"KAZ";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";7.5143
"Kazakhstan";"KAZ";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-6785648660.6
"Kazakhstan";"KAZ";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Kazakhstan";"KAZ";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";1550000.0
"Kazakhstan";"KAZ";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-17792000.0
"Kazakhstan";"KAZ";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";0.0
"Kazakhstan";"KAZ";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";332095340.8
"Kazakhstan";"KAZ";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";1514.651910386
"Kazakhstan";"KAZ";"NY.GNP.MKTP.CD";"GNI (current US$)";1723191189859.0
"Kazakhstan";"KAZ";"DT.DIS.IDAG.CD";"IDA grants (current US$)";0.0
"Kazakhstan";"KAZ";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";0.0
"Kazakhstan";"KAZ";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";54.898266839
"Kazakhstan";"KAZ";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";4550000.0
"Kazakhstan";"KAZ";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";170.7098
"Kazakhstan";"KAZ";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";0.0
"Kazakhstan";"KAZ";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Kazakhstan";"KAZ";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Kazakhstan";"KAZ";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";147491567641.0
"Kazakhstan";"KAZ";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";17792000.0
"Kazakhstan";"KAZ";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";368893000.0
"Kazakhstan";"KAZ";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";234.6245
"Kazakhstan";"KAZ";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";1539680000.0
"Kazakhstan";"KAZ";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";1603852000.0
"Kazakhstan";"KAZ";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";173513362681.0
"Kazakhstan";"KAZ";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";496.35945203
"Kazakhstan";"KAZ";"FI.RES.TOTL.MO";"Total reserves in months of imports";65.856162165
"Kenya";"KEN";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";323.652
"Kenya";"KEN";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";1111.8891
"Kenya";"KEN";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";160.3057
"Kenya";"KEN";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";1262.3716
"Kenya";"KEN";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";1507.7996
"Kenya";"KEN";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-46724622589.93
"Kenya";"KEN";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Kenya";"KEN";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";1144940000.0
"Kenya";"KEN";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-780165740.6
"Kenya";"KEN";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";15776011.9
"Kenya";"KEN";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";104417170.2
"Kenya";"KEN";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";2316.79738805
"Kenya";"KEN";"NY.GNP.MKTP.CD";"GNI (current US$)";715600832461.0
"Kenya";"KEN";"DT.DIS.IDAG.CD";"IDA grants (current US$)";87248761.39
"Kenya";"KEN";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";34343569.8
"Kenya";"KEN";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";90.802526811
"Kenya";"KEN";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";316899534.5
"Kenya";"KEN";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";1572.2323
"Kenya";"KEN";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";48671089.3
"Kenya";"KEN";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Kenya";"KEN";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Kenya";"KEN";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";4733772435.14
"Kenya";"KEN";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";764389728.7
"Kenya";"KEN";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";880923315.3
"Kenya";"KEN";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";560.0681
"Kenya";"KEN";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";7034520000.0
"Kenya";"KEN";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";1461990112.1
"Kenya";"KEN";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";14077679218.2
"Kenya";"KEN";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";970.065943104
"Kenya";"KEN";"FI.RES.TOTL.MO";"Total reserves in months of imports";98.236318281
"Kosovo";"XKX";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";19.4301
"Kosovo";"XKX";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";116.176
"Kosovo";"XKX";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";11.8264
"Kosovo";"XKX";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";103.2654
"Kosovo";"XKX";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";2.6696
"Kosovo";"XKX";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-5335038214.8
"Kosovo";"XKX";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Kosovo";"XKX";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";0.0
"Kosovo";"XKX";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";0.0
"Kosovo";"XKX";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";0.0
"Kosovo";"XKX";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";0.0
"Kosovo";"XKX";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";215.22397782
"Kosovo";"XKX";"NY.GNP.MKTP.CD";"GNI (current US$)";43914014371.0
"Kosovo";"XKX";"DT.DIS.IDAG.CD";"IDA grants (current US$)";66809292.7
"Kosovo";"XKX";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";0.0
"Kosovo";"XKX";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";4.867374185
"Kosovo";"XKX";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";0.0
"Kosovo";"XKX";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";110.5455
"Kosovo";"XKX";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";0.0
"Kosovo";"XKX";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Kosovo";"XKX";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Kosovo";"XKX";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";918570020.73
"Kosovo";"XKX";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";0.0
"Kosovo";"XKX";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";0.0
"Kosovo";"XKX";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";261.2068
"Kosovo";"XKX";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";1916300000.0
"Kosovo";"XKX";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";0.0
"Kosovo";"XKX";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";1987493695.5
"Kosovo";"XKX";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";4101.61355474
"Kosovo";"XKX";"FI.RES.TOTL.MO";"Total reserves in months of imports";35.154295004
"Kyrgyz Republic";"KGZ";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";202.1507
"Kyrgyz Republic";"KGZ";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";903.9321
"Kyrgyz Republic";"KGZ";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";43.681
"Kyrgyz Republic";"KGZ";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";684.3154
"Kyrgyz Republic";"KGZ";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";691.8996
"Kyrgyz Republic";"KGZ";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-8035378472.78
"Kyrgyz Republic";"KGZ";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Kyrgyz Republic";"KGZ";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";10690000.0
"Kyrgyz Republic";"KGZ";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-271553075.1
"Kyrgyz Republic";"KGZ";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";254065306.4
"Kyrgyz Republic";"KGZ";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";701013329.1
"Kyrgyz Republic";"KGZ";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";2168.825966612
"Kyrgyz Republic";"KGZ";"NY.GNP.MKTP.CD";"GNI (current US$)";77833820474.0
"Kyrgyz Republic";"KGZ";"DT.DIS.IDAG.CD";"IDA grants (current US$)";298777469.83
"Kyrgyz Republic";"KGZ";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";2906804.5
"Kyrgyz Republic";"KGZ";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";45.464958301
"Kyrgyz Republic";"KGZ";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";84059381.0
"Kyrgyz Republic";"KGZ";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";796.705
"Kyrgyz Republic";"KGZ";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";3327200.9
"Kyrgyz Republic";"KGZ";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Kyrgyz Republic";"KGZ";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Kyrgyz Republic";"KGZ";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";2139006573.312
"Kyrgyz Republic";"KGZ";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";17487768.7
"Kyrgyz Republic";"KGZ";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";241211961.4
"Kyrgyz Republic";"KGZ";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";105.9576
